Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,WEX Connect Rate,Total Charge,modifiedDate,modifiedUser,modifiedSide,modifiedExecQty,modifiedSecurity,modifiedRoot,modifiedExpiry,modifiedStrike,modifiedCallPut,modifiedAveragePrice,modifiedPortfolio,modifiedCommissionType,modifiedCommissionRate,modifiedTotalCharge
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,585,.VIX,VIX,20/10/2021,$21.00,C,$3.25,UBS-CUST,Per Unit,0.05,0,0.02,$40.9500,8/12/2021,dfilippidis,s,585,.vix,vix,10/20/2021,21,c,3.25,ubs,per unit,0.05,40.95
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,-0.86,0,$(1.6200),8/12/2021,dsmanik,s,2,btwn,btwn,10/15/2021,10,c,0.1,vivaldi,per unit,0.05,1.62
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,81,.VIX,VIX,20/10/2021,$21.00,P,$3.59,UBS-CUST,Per Unit,0.05,0,0.02,$5.6700,8/12/2021,dfilippidis,s,81,.vix,vix,10/20/2021,21,p,3.59,ubs,per unit,0.05,5.67
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,81,.VIX,VIX,20/10/2021,$21.00,C,$3.33,UBS-CUST,Per Unit,0.05,0,0.02,$5.6700,8/12/2021,dfilippidis,b,81,.vix,vix,10/20/2021,21,c,3.33,ubs,per unit,0.05,5.67
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.47,0,$1.0400,8/13/2021,dsmanik,b,2,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,1.04
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,66,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$35.6400,8/13/2021,dsmanik,b,66,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,35.64
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,58,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$31.3200,8/13/2021,dsmanik,b,58,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,31.32
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,40,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$21.6000,8/13/2021,dsmanik,b,40,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,21.6
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,10,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$5.4000,8/13/2021,dsmanik,b,10,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,5.4
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$1.0800,8/13/2021,dsmanik,b,2,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,1.08
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,68,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$36.7200,8/13/2021,dsmanik,b,68,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,36.72
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$2.1600,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,2.16
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,12,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$6.4800,8/13/2021,dsmanik,b,12,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,6.48
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,8/13/2021,dsmanik,b,2,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.1
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000,8/13/2021,dsmanik,b,2,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.1
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$1.0800,8/13/2021,dsmanik,b,2,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,1.08
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,11,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$5.9400,8/13/2021,dsmanik,b,11,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,5.94
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.2
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.2
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.2
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.05
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.2
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000,8/13/2021,dsmanik,b,4,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,0.2
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,26,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.3000,8/13/2021,dsmanik,b,26,ipof,ipof,8/20/2021,10,c,0.03,vivaldi,per unit,0.05,1.3
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.01,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.01,vivaldi,per unit,0.05,0.05
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,19,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$10.2600,8/13/2021,dsmanik,b,19,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,10.26
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$4.8600,8/13/2021,dsmanik,b,9,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,4.86
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,15,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$8.1000,8/13/2021,dsmanik,b,15,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,8.1
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0.49,0,$0.5400,8/13/2021,dsmanik,b,1,ipof,ipof,8/20/2021,10,c,0.02,vivaldi,per unit,0.05,0.54
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,20/08/2021,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,8/17/2021,dsmanik,s,8,ewt,ewt,8/20/2021,60,p,0.53,newfoundland,per unit,0.05,0.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,17/09/2021,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,8/17/2021,dsmanik,s,8,ewt,ewt,9/17/2021,55,p,0.55,newfoundland,per unit,0.05,0.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),8/17/2021,dsmanik,s,12,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,8.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,17/09/2021,$55.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,8/17/2021,dsmanik,s,12,ewt,ewt,9/17/2021,55,p,0.54,newfoundland,per unit,0.05,0.6
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(0.7000),8/17/2021,dsmanik,s,1,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.7
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,8/17/2021,dsmanik,s,1,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,0.0525
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,17,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(11.9000),8/17/2021,dsmanik,s,17,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,11.9
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,13,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(9.1000),8/17/2021,dsmanik,s,13,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,9.1
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(21.0000),8/17/2021,dsmanik,s,30,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,21
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(7.0000),8/17/2021,dsmanik,s,10,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,7
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,8/17/2021,dsmanik,s,1,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.0525
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,8/17/2021,dsmanik,s,12,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.6
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,23,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(16.1000),8/17/2021,dsmanik,s,23,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,16.1
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,20/08/2021,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,8/17/2021,dsmanik,s,19,ewt,ewt,8/20/2021,60,p,0.53,newfoundland,per unit,0.05,0.95
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,8/17/2021,dsmanik,s,19,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,0.95
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),8/17/2021,dsmanik,s,27,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,18.9
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,17/09/2021,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),8/17/2021,dsmanik,s,27,ewt,ewt,9/17/2021,55,p,0.55,newfoundland,per unit,0.05,18.9
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,20/08/2021,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,8/17/2021,dsmanik,s,8,ewt,ewt,8/20/2021,60,p,0.53,newfoundland,per unit,0.05,0.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,17/09/2021,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.4000,8/17/2021,dsmanik,s,8,ewt,ewt,9/17/2021,55,p,0.55,newfoundland,per unit,0.05,0.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),8/17/2021,dsmanik,s,12,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,8.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,17/09/2021,$55.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,8/17/2021,dsmanik,s,12,ewt,ewt,9/17/2021,55,p,0.54,newfoundland,per unit,0.05,0.6
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,11,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(7.7000),8/17/2021,dsmanik,s,11,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,7.7
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,11,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(7.7000),8/17/2021,dsmanik,s,11,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,7.7
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.6000,8/17/2021,dsmanik,s,12,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.6
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),8/17/2021,dsmanik,s,12,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,8.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(21.0000),8/17/2021,dsmanik,s,30,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,21
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(21.0000),8/17/2021,dsmanik,s,30,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,21
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,8/17/2021,dsmanik,s,1,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.0525
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,8/17/2021,dsmanik,s,1,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,0.0525
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),8/17/2021,dsmanik,s,27,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,18.9
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,17/09/2021,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(18.9000),8/17/2021,dsmanik,s,27,ewt,ewt,9/17/2021,55,p,0.55,newfoundland,per unit,0.05,18.9
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,20/08/2021,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,8/17/2021,dsmanik,s,19,ewt,ewt,8/20/2021,60,p,0.53,newfoundland,per unit,0.05,0.95
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.9500,8/17/2021,dsmanik,s,19,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,0.95
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(4.2000),8/17/2021,dsmanik,s,6,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,4.2
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,17/09/2021,$55.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,$0.3000,8/17/2021,dsmanik,s,6,ewt,ewt,9/17/2021,55,p,0.54,newfoundland,per unit,0.05,0.3
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(4.2000),8/17/2021,dsmanik,s,6,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,4.2
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(4.2000),8/17/2021,dsmanik,s,6,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,4.2
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,17/09/2021,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(8.4000),8/17/2021,dsmanik,s,12,ewt,ewt,9/17/2021,55,p,0.56,newfoundland,per unit,0.05,8.4
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,-0.75,0,$(6.3000),8/17/2021,dsmanik,s,9,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,6.3
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,20/08/2021,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0.0025,0,$0.0525,8/17/2021,dsmanik,s,1,ewt,ewt,8/20/2021,60,p,0.54,newfoundland,per unit,0.05,0.0525
